"Step","train/loss","fresh-mountain-14 - train/loss__MIN","fresh-mountain-14 - train/loss__MAX","eval/loss","fresh-mountain-14 - eval/loss__MIN","fresh-mountain-14 - eval/loss__MAX"
"6825","2.0497","2.0497","2.0497","","",""
"6826","1.514","1.514","1.514","","",""
"6827","1.8042","1.8042","1.8042","","",""
"6828","1.6353","1.6353","1.6353","","",""
"6829","1.88","1.88","1.88","","",""
"6830","1.8137","1.8137","1.8137","","",""
"6831","1.6009","1.6009","1.6009","","",""
"6832","2.1412","2.1412","2.1412","","",""
"6833","1.0295","1.0295","1.0295","","",""
"6834","1.236","1.236","1.236","","",""
"6835","2.2725","2.2725","2.2725","","",""
"6836","1.403","1.403","1.403","","",""
"6837","1.4752","1.4752","1.4752","","",""
"6838","1.5621","1.5621","1.5621","","",""
"6839","2.0217","2.0217","2.0217","","",""
"6840","1.7495","1.7495","1.7495","","",""
"6841","1.6175","1.6175","1.6175","","",""
"6842","1.417","1.417","1.417","","",""
"6843","1.5471","1.5471","1.5471","","",""
"6844","1.298","1.298","1.298","","",""
"6845","1.8118","1.8118","1.8118","","",""
"6846","1.5936","1.5936","1.5936","","",""
"6847","1.7676","1.7676","1.7676","","",""
"6848","1.7557","1.7557","1.7557","","",""
"6849","1.0789","1.0789","1.0789","","",""
"6850","2.6662","2.6662","2.6662","","",""
"6851","1.7449","1.7449","1.7449","","",""
"6852","1.52","1.52","1.52","","",""
"6853","1.0623","1.0623","1.0623","","",""
"6854","1.2909","1.2909","1.2909","","",""
"6855","1.5912","1.5912","1.5912","","",""
"6856","1.4444","1.4444","1.4444","","",""
"6857","2.6617","2.6617","2.6617","","",""
"6858","1.6316","1.6316","1.6316","","",""
"6859","1.6391","1.6391","1.6391","","",""
"6860","1.8887","1.8887","1.8887","","",""
"6861","1.9525","1.9525","1.9525","","",""
"6862","1.8755","1.8755","1.8755","","",""
"6863","1.6985","1.6985","1.6985","","",""
"6864","1.8224","1.8224","1.8224","","",""
"6865","2.0214","2.0214","2.0214","","",""
"6866","1.1761","1.1761","1.1761","","",""
"6867","1.673","1.673","1.673","","",""
"6868","1.4828","1.4828","1.4828","","",""
"6869","1.3901","1.3901","1.3901","","",""
"6870","1.3813","1.3813","1.3813","","",""
"6871","0.7801","0.7801","0.7801","","",""
"6872","1.2902","1.2902","1.2902","","",""
"6873","1.728","1.728","1.728","","",""
"6874","2.074","2.074","2.074","","",""
"6875","1.4866","1.4866","1.4866","","",""
"6876","1.2217","1.2217","1.2217","","",""
"6877","2.7173","2.7173","2.7173","","",""
"6878","1.2017","1.2017","1.2017","","",""
"6879","1.7192","1.7192","1.7192","","",""
"6880","2.2282","2.2282","2.2282","","",""
"6881","1.8474","1.8474","1.8474","","",""
"6882","1.2594","1.2594","1.2594","","",""
"6883","1.516","1.516","1.516","","",""
"6884","2.1393","2.1393","2.1393","","",""
"6885","1.7077","1.7077","1.7077","","",""
"6886","1.4829","1.4829","1.4829","","",""
"6887","2.1738","2.1738","2.1738","","",""
"6888","1.9171","1.9171","1.9171","","",""
"6889","1.0946","1.0946","1.0946","","",""
"6890","1.5935","1.5935","1.5935","","",""
"6891","1.577","1.577","1.577","","",""
"6892","1.1355","1.1355","1.1355","","",""
"6893","1.9426","1.9426","1.9426","","",""
"6894","1.2521","1.2521","1.2521","","",""
"6895","1.1455","1.1455","1.1455","","",""
"6896","1.8754","1.8754","1.8754","","",""
"6897","0.9619","0.9619","0.9619","","",""
"6898","1.5968","1.5968","1.5968","","",""
"6899","1.6943","1.6943","1.6943","","",""
"6900","2.288","2.288","2.288","","",""
"6901","1.3992","1.3992","1.3992","","",""
"6902","2.7531","2.7531","2.7531","","",""
"6903","2.0303","2.0303","2.0303","","",""
"6904","1.4693","1.4693","1.4693","","",""
"6905","2.1978","2.1978","2.1978","","",""
"6906","1.3501","1.3501","1.3501","","",""
"6907","1.8013","1.8013","1.8013","","",""
"6908","1.1369","1.1369","1.1369","","",""
"6909","2.3593","2.3593","2.3593","","",""
"6910","1.0852","1.0852","1.0852","","",""
"6911","2.2163","2.2163","2.2163","","",""
"6912","1.0721","1.0721","1.0721","","",""
"6913","1.3464","1.3464","1.3464","","",""
"6914","0.9943","0.9943","0.9943","","",""
"6915","2.0516","2.0516","2.0516","","",""
"6916","1.1962","1.1962","1.1962","","",""
"6917","1.5374","1.5374","1.5374","","",""
"6918","2.2455","2.2455","2.2455","","",""
"6919","1.6385","1.6385","1.6385","","",""
"6920","1.5431","1.5431","1.5431","","",""
"6921","0.8983","0.8983","0.8983","","",""
"6922","0.6459","0.6459","0.6459","","",""
"6923","0.5931","0.5931","0.5931","","",""
"6924","1.7158","1.7158","1.7158","","",""
"6925","0.7101","0.7101","0.7101","","",""
"6926","1.1383","1.1383","1.1383","","",""
"6927","1.5115","1.5115","1.5115","","",""
"6928","1.6675","1.6675","1.6675","","",""
"6929","1.4711","1.4711","1.4711","","",""
"6930","1.3537","1.3537","1.3537","","",""
"6931","2.339","2.339","2.339","","",""
"6932","1.04","1.04","1.04","","",""
"6933","1.7888","1.7888","1.7888","","",""
"6934","2.048","2.048","2.048","","",""
"6935","2.1065","2.1065","2.1065","","",""
"6936","1.9751","1.9751","1.9751","","",""
"6937","1.8235","1.8235","1.8235","","",""
"6938","2.1812","2.1812","2.1812","","",""
"6939","1.7341","1.7341","1.7341","","",""
"6940","2.0921","2.0921","2.0921","","",""
"6941","1.6365","1.6365","1.6365","","",""
"6942","1.5297","1.5297","1.5297","","",""
"6943","1.8877","1.8877","1.8877","","",""
"6944","2.0831","2.0831","2.0831","","",""
"6945","2.7164","2.7164","2.7164","","",""
"6946","0.7127","0.7127","0.7127","","",""
"6947","1.304","1.304","1.304","","",""
"6948","1.9306","1.9306","1.9306","","",""
"6949","2.5751","2.5751","2.5751","","",""
"6950","1.327","1.327","1.327","","",""
"6951","0.8317","0.8317","0.8317","","",""
"6952","1.6484","1.6484","1.6484","","",""
"6953","0.8973","0.8973","0.8973","","",""
"6954","1.8007","1.8007","1.8007","","",""
"6955","1.8749","1.8749","1.8749","","",""
"6956","1.0883","1.0883","1.0883","","",""
"6957","1.6907","1.6907","1.6907","","",""
"6958","1.2329","1.2329","1.2329","","",""
"6959","1.7306","1.7306","1.7306","","",""
"6960","1.851","1.851","1.851","","",""
"6961","0.9636","0.9636","0.9636","","",""
"6962","1.2038","1.2038","1.2038","","",""
"6963","1.6001","1.6001","1.6001","","",""
"6964","1.4877","1.4877","1.4877","","",""
"6965","1.0485","1.0485","1.0485","","",""
"6966","1.3572","1.3572","1.3572","","",""
"6967","2.0352","2.0352","2.0352","","",""
"6968","1.0648","1.0648","1.0648","","",""
"6969","1.3487","1.3487","1.3487","","",""
"6970","2.4386","2.4386","2.4386","","",""
"6971","1.4786","1.4786","1.4786","","",""
"6972","1.8549","1.8549","1.8549","","",""
"6973","1.8495","1.8495","1.8495","","",""
"6974","2.175","2.175","2.175","","",""
"6975","0.71","0.71","0.71","","",""
"6976","2.0235","2.0235","2.0235","","",""
"6977","0.8812","0.8812","0.8812","","",""
"6978","1.1472","1.1472","1.1472","","",""
"6979","0.9153","0.9153","0.9153","","",""
"6980","1.6862","1.6862","1.6862","","",""
"6981","0.8683","0.8683","0.8683","","",""
"6982","2.6825","2.6825","2.6825","","",""
"6983","1.8785","1.8785","1.8785","","",""
"6984","1.2936","1.2936","1.2936","","",""
"6985","0.7701","0.7701","0.7701","","",""
"6986","2.3245","2.3245","2.3245","","",""
"6987","1.1255","1.1255","1.1255","","",""
"6988","1.8179","1.8179","1.8179","","",""
"6989","1.5947","1.5947","1.5947","","",""
"6990","1.1286","1.1286","1.1286","","",""
"6991","0.4788","0.4788","0.4788","","",""
"6992","1.7554","1.7554","1.7554","","",""
"6993","1.5282","1.5282","1.5282","","",""
"6994","1.1184","1.1184","1.1184","","",""
"6995","1.2188","1.2188","1.2188","","",""
"6996","2.6714","2.6714","2.6714","","",""
"6997","1.1405","1.1405","1.1405","","",""
"6998","0.6572","0.6572","0.6572","","",""
"6999","0.929","0.929","0.929","","",""
"7000","0.3521","0.3521","0.3521","","",""
"7001","1.2182","1.2182","1.2182","","",""
"7002","1.1385","1.1385","1.1385","","",""
"7003","0.2503","0.2503","0.2503","","",""
"7004","0.8187","0.8187","0.8187","","",""
"7005","0.7757","0.7757","0.7757","","",""
"7006","2.1841","2.1841","2.1841","","",""
"7007","1.8119","1.8119","1.8119","","",""
"7008","0.824","0.824","0.824","","",""
"7009","3.9884","3.9884","3.9884","","",""
"7010","0.4836","0.4836","0.4836","","",""
"7011","0.8182","0.8182","0.8182","","",""
"7012","1.3533","1.3533","1.3533","","",""
"7013","1.0182","1.0182","1.0182","","",""
"7014","1.4547","1.4547","1.4547","","",""
"7015","1.1747","1.1747","1.1747","","",""
"7016","0.9168","0.9168","0.9168","","",""
"7017","1.1898","1.1898","1.1898","","",""
"7018","0.856","0.856","0.856","","",""
"7019","1.0981","1.0981","1.0981","","",""
"7020","1.2601","1.2601","1.2601","","",""
"7021","1.0096","1.0096","1.0096","","",""
"7022","0.9009","0.9009","0.9009","","",""
"7023","1.1845","1.1845","1.1845","","",""
"7024","1.0395","1.0395","1.0395","","",""
"7025","1.605","1.605","1.605","","",""
"7026","0.7327","0.7327","0.7327","","",""
"7027","2.4804","2.4804","2.4804","","",""
"7028","1.5329","1.5329","1.5329","","",""
"7029","2.0164","2.0164","2.0164","","",""
"7030","1.5983","1.5983","1.5983","","",""
"7031","1.7584","1.7584","1.7584","","",""
"7032","1.5504","1.5504","1.5504","","",""
"7033","1.573","1.573","1.573","","",""
"7034","1.5163","1.5163","1.5163","","",""
"7035","1.2971","1.2971","1.2971","","",""
"7036","1.9722","1.9722","1.9722","","",""
"7037","1.2757","1.2757","1.2757","","",""
"7038","1.7675","1.7675","1.7675","","",""
"7039","2.001","2.001","2.001","","",""
"7040","1.7943","1.7943","1.7943","","",""
"7041","1.807","1.807","1.807","","",""
"7042","1.9152","1.9152","1.9152","","",""
"7043","2.1654","2.1654","2.1654","","",""
"7044","1.8538","1.8538","1.8538","","",""
"7045","0.4301","0.4301","0.4301","","",""
"7046","1.7142","1.7142","1.7142","","",""
"7047","1.7599","1.7599","1.7599","","",""
"7048","2.3794","2.3794","2.3794","","",""
"7049","2.1115","2.1115","2.1115","","",""
"7050","1.2106","1.2106","1.2106","","",""
"7051","1.2997","1.2997","1.2997","","",""
"7052","1.386","1.386","1.386","","",""
"7053","0.8419","0.8419","0.8419","","",""
"7054","2.3425","2.3425","2.3425","","",""
"7055","1.8548","1.8548","1.8548","","",""
"7056","1.9252","1.9252","1.9252","","",""
"7057","1.9516","1.9516","1.9516","","",""
"7058","0.8732","0.8732","0.8732","","",""
"7059","1.7431","1.7431","1.7431","","",""
"7060","2.0097","2.0097","2.0097","","",""
"7061","1.4642","1.4642","1.4642","","",""
"7062","2.0744","2.0744","2.0744","","",""
"7063","1.2868","1.2868","1.2868","","",""
"7064","1.5038","1.5038","1.5038","","",""
"7065","1.7252","1.7252","1.7252","","",""
"7066","2.4032","2.4032","2.4032","","",""
"7067","1.6432","1.6432","1.6432","","",""
"7068","1.0326","1.0326","1.0326","","",""
"7069","1.4377","1.4377","1.4377","","",""
"7070","1.6877","1.6877","1.6877","","",""
"7071","1.3309","1.3309","1.3309","","",""
"7072","1.1201","1.1201","1.1201","","",""
"7073","1.7206","1.7206","1.7206","","",""
"7074","2.0523","2.0523","2.0523","","",""
"7075","1.7898","1.7898","1.7898","","",""
"7076","0.918","0.918","0.918","","",""
"7077","1.8656","1.8656","1.8656","","",""
"7078","1.6498","1.6498","1.6498","","",""
"7079","1.4409","1.4409","1.4409","","",""
"7080","1.9737","1.9737","1.9737","","",""
"7081","2.0577","2.0577","2.0577","","",""
"7082","2.2304","2.2304","2.2304","","",""
"7083","2.2809","2.2809","2.2809","","",""
"7084","1.7372","1.7372","1.7372","","",""
"7085","1.1143","1.1143","1.1143","","",""
"7086","2.3247","2.3247","2.3247","","",""
"7087","1.3506","1.3506","1.3506","","",""
"7088","1.2863","1.2863","1.2863","","",""
"7089","1.0187","1.0187","1.0187","","",""
"7090","1.8156","1.8156","1.8156","","",""
"7091","1.5721","1.5721","1.5721","","",""
"7092","2.3876","2.3876","2.3876","","",""
"7093","1.9749","1.9749","1.9749","","",""
"7094","1.6761","1.6761","1.6761","","",""
"7095","2.4831","2.4831","2.4831","","",""
"7096","1.6767","1.6767","1.6767","","",""
"7097","1.0287","1.0287","1.0287","","",""
"7098","0.9661","0.9661","0.9661","","",""
"7099","2.1703","2.1703","2.1703","","",""
"7100","2.2257","2.2257","2.2257","","",""
"7101","2.2684","2.2684","2.2684","","",""
"7102","2.4267","2.4267","2.4267","","",""
"7103","1.734","1.734","1.734","","",""
"7104","1.7497","1.7497","1.7497","","",""
"7105","2.0262","2.0262","2.0262","","",""
"7106","1.7099","1.7099","1.7099","","",""
"7107","1.0663","1.0663","1.0663","","",""
"7108","1.5452","1.5452","1.5452","","",""
"7109","1.7952","1.7952","1.7952","","",""
"7110","1.2479","1.2479","1.2479","","",""
"7111","1.6407","1.6407","1.6407","","",""
"7112","1.3683","1.3683","1.3683","","",""
"7113","3.0926","3.0926","3.0926","","",""
"7114","2.0394","2.0394","2.0394","","",""
"7115","2.0208","2.0208","2.0208","","",""
"7116","2.3025","2.3025","2.3025","","",""
"7117","2.08","2.08","2.08","","",""
"7118","0.5956","0.5956","0.5956","","",""
"7119","1.8966","1.8966","1.8966","","",""
"7120","1.1854","1.1854","1.1854","","",""
"7121","2.05","2.05","2.05","","",""
"7122","1.301","1.301","1.301","","",""
"7123","2.0992","2.0992","2.0992","","",""
"7124","0.8997","0.8997","0.8997","","",""
"7125","1.6421","1.6421","1.6421","","",""
"7126","1.8826","1.8826","1.8826","","",""
"7127","1.6651","1.6651","1.6651","","",""
"7128","1.5369","1.5369","1.5369","","",""
"7129","1.1995","1.1995","1.1995","","",""
"7130","1.8701","1.8701","1.8701","","",""
"7131","2.0765","2.0765","2.0765","","",""
"7132","1.7827","1.7827","1.7827","","",""
"7133","1.9209","1.9209","1.9209","","",""
"7134","1.2431","1.2431","1.2431","","",""
"7135","2.5829","2.5829","2.5829","","",""
"7136","0.8799","0.8799","0.8799","","",""
"7137","0.7919","0.7919","0.7919","","",""
"7138","0.7618","0.7618","0.7618","","",""
"7139","1.3205","1.3205","1.3205","","",""
"7140","2.4755","2.4755","2.4755","","",""
"7141","2.3873","2.3873","2.3873","","",""
"7142","2.1951","2.1951","2.1951","","",""
"7143","1.4701","1.4701","1.4701","","",""
"7144","1.6011","1.6011","1.6011","","",""
"7145","1.7429","1.7429","1.7429","","",""
"7146","2.1383","2.1383","2.1383","","",""
"7147","0.7675","0.7675","0.7675","","",""
"7148","0.4305","0.4305","0.4305","","",""
"7149","1.7051","1.7051","1.7051","","",""
"7150","1.1581","1.1581","1.1581","","",""
"7151","1.8511","1.8511","1.8511","","",""
"7152","1.0116","1.0116","1.0116","","",""
"7153","1.807","1.807","1.807","","",""
"7154","2.573","2.573","2.573","","",""
"7155","1.4483","1.4483","1.4483","","",""
"7156","1.8036","1.8036","1.8036","","",""
"7157","1.7926","1.7926","1.7926","","",""
"7158","1.1676","1.1676","1.1676","","",""
"7159","2.3269","2.3269","2.3269","","",""
"7160","2.1885","2.1885","2.1885","","",""
"7161","1.6804","1.6804","1.6804","","",""
"7162","1.4368","1.4368","1.4368","","",""
"7163","0.4374","0.4374","0.4374","","",""
"7164","0.8044","0.8044","0.8044","","",""
"7165","2.6155","2.6155","2.6155","","",""
"7166","1.1636","1.1636","1.1636","","",""
"7167","2.207","2.207","2.207","","",""
"7168","2.0078","2.0078","2.0078","","",""
"7169","3.4071","3.4071","3.4071","","",""
"7170","1.5524","1.5524","1.5524","","",""
"7171","1.533","1.533","1.533","","",""
"7172","1.7215","1.7215","1.7215","","",""
"7173","3.1154","3.1154","3.1154","","",""
"7174","0.8346","0.8346","0.8346","","",""
"7175","1.2615","1.2615","1.2615","","",""
"7176","0.8216","0.8216","0.8216","","",""
"7177","0.8985","0.8985","0.8985","","",""
"7178","2.163","2.163","2.163","","",""
"7179","1.2556","1.2556","1.2556","","",""
"7180","2.1417","2.1417","2.1417","","",""
"7181","1.5866","1.5866","1.5866","","",""
"7182","1.2211","1.2211","1.2211","","",""
"7183","0.7509","0.7509","0.7509","","",""
"7184","1.2065","1.2065","1.2065","","",""
"7185","1.1236","1.1236","1.1236","","",""
"7186","2.6026","2.6026","2.6026","","",""
"7187","1.9961","1.9961","1.9961","","",""
"7188","1.0676","1.0676","1.0676","","",""
"7189","1.3374","1.3374","1.3374","","",""
"7190","1.5618","1.5618","1.5618","","",""
"7191","0.3277","0.3277","0.3277","","",""
"7192","2.1212","2.1212","2.1212","","",""
"7193","2.9483","2.9483","2.9483","","",""
"7194","1.3181","1.3181","1.3181","","",""
"7195","1.2538","1.2538","1.2538","","",""
"7196","0.9227","0.9227","0.9227","","",""
"7197","1.2264","1.2264","1.2264","","",""
"7198","1.4733","1.4733","1.4733","","",""
"7199","0.7277","0.7277","0.7277","","",""
"7200","1.8641","1.8641","1.8641","","",""
"7201","1.393","1.393","1.393","","",""
"7202","1.4225","1.4225","1.4225","","",""
"7203","0.7042","0.7042","0.7042","","",""
"7204","0.8967","0.8967","0.8967","","",""
"7205","1.028","1.028","1.028","","",""
"7206","2.1565","2.1565","2.1565","","",""
"7207","0.5783","0.5783","0.5783","","",""
"7208","1.6158","1.6158","1.6158","","",""
"7209","0.6425","0.6425","0.6425","","",""
"7210","0.4361","0.4361","0.4361","","",""
"7211","0.5735","0.5735","0.5735","","",""
"7212","","","","1.562352180480957","1.562352180480957","1.562352180480957"
"7213","1.1853","1.1853","1.1853","","",""
"7214","1.8871","1.8871","1.8871","","",""
"7215","1.1768","1.1768","1.1768","","",""
"7216","1.0697","1.0697","1.0697","","",""
"7217","1.107","1.107","1.107","","",""
"7218","1.2116","1.2116","1.2116","","",""
"7219","0.3271","0.3271","0.3271","","",""
"7220","1.3715","1.3715","1.3715","","",""
"7221","2.359","2.359","2.359","","",""
"7222","1.4073","1.4073","1.4073","","",""
"7223","1.2599","1.2599","1.2599","","",""
"7224","0.9959","0.9959","0.9959","","",""
"7225","1.6191","1.6191","1.6191","","",""
"7226","1.8888","1.8888","1.8888","","",""
"7227","1.5773","1.5773","1.5773","","",""
"7228","1.7331","1.7331","1.7331","","",""
"7229","2.1706","2.1706","2.1706","","",""
"7230","2.1536","2.1536","2.1536","","",""
"7231","1.3478","1.3478","1.3478","","",""
"7232","1.2787","1.2787","1.2787","","",""
"7233","2.1657","2.1657","2.1657","","",""
"7234","1.8197","1.8197","1.8197","","",""
"7235","1.4248","1.4248","1.4248","","",""
"7236","2.0935","2.0935","2.0935","","",""
"7237","1.9894","1.9894","1.9894","","",""
"7238","2.5192","2.5192","2.5192","","",""
"7239","1.462","1.462","1.462","","",""
"7240","2.073","2.073","2.073","","",""
"7241","1.5601","1.5601","1.5601","","",""
"7242","1.6419","1.6419","1.6419","","",""
"7243","2.0164","2.0164","2.0164","","",""
"7244","1.7059","1.7059","1.7059","","",""
"7245","1.1693","1.1693","1.1693","","",""
"7246","0.8884","0.8884","0.8884","","",""
"7247","1.6593","1.6593","1.6593","","",""
"7248","1.1224","1.1224","1.1224","","",""
"7249","2.1834","2.1834","2.1834","","",""
"7250","1.6134","1.6134","1.6134","","",""
"7251","1.8697","1.8697","1.8697","","",""
"7252","1.7629","1.7629","1.7629","","",""
"7253","1.3908","1.3908","1.3908","","",""
"7254","1.6774","1.6774","1.6774","","",""
"7255","2.2457","2.2457","2.2457","","",""
"7256","1.2625","1.2625","1.2625","","",""
"7257","1.4915","1.4915","1.4915","","",""
"7258","1.6847","1.6847","1.6847","","",""
"7259","1.4948","1.4948","1.4948","","",""
"7260","1.2515","1.2515","1.2515","","",""
"7261","0.951","0.951","0.951","","",""
"7262","1.9463","1.9463","1.9463","","",""
"7263","1.8981","1.8981","1.8981","","",""
"7264","0.9952","0.9952","0.9952","","",""
"7265","1.5781","1.5781","1.5781","","",""
"7266","1.2349","1.2349","1.2349","","",""
"7267","2.7063","2.7063","2.7063","","",""
